Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
2010246YTEF1VC,Completed,,,MY2093805496554,Standard Delivery,Dropoff,2020/10/27 10:07,2020/10/26 10:46,2020/10/24 20:05,2020/10/25 10:07,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,aliyaisha,,2020/11/8 17:42,
201024704MMXY6,Completed,,,MY2091423186788,Standard Delivery,Dropoff,2020/10/27 20:12,2020/10/26 10:36,2020/10/24 20:11,2020/10/24 20:12,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_34/35,"red,34/35",26.3,21.49,1,21.49,4.81,4.81,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,26.69,5.2,0.53,0,1.29,26.69,5.2,ni2lim,,2020/11/17 14:53,
20102472QMQCP5,Completed,,,MY2050222983038,Standard Delivery,Dropoff,2020/10/27 14:24,2020/10/26 10:46,2020/10/24 20:57,2020/10/25 14:24,KT-??aj611,Ready Stock Kids Shoes boy&girls Sports Shoes kids basketball shoes aj sneaker,KT-??aj611,"Purple,33",56,42,1,42,14,14,0,0.5,1,0.5,SFP-57148016,1,0,0,N,0,0,0,0,47.2,5.2,0.92,0,2.46,46.2,5.2,qasihrifqi,,2020/11/8 7:33,
20102476TT8V78,Completed,,,MY2062060907105,Standard Delivery,Dropoff,2020/10/27 22:11,2020/10/26 10:46,2020/10/24 22:10,2020/10/24 22:11,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,39",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,SFP-57148016;FSV-60555679,1,0,0,N,0,0,0,0,29.9,0,0.58,0,1.73,28.9,6,zalinor84,,2020/11/12 15:45,
2010257GJDPD48,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/25 1:05,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.89,6,0.64,0,1.55,31.89,6,nurakiesya86,,,
2010257JSTFXBN,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/25 1:45,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_33,"black,33",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.39,45.83,6,miaobyy,,,
201025863KBHT4,Completed,,,MY207693220141F,Standard Delivery,Dropoff,2020/10/27 7:31,2020/10/26 10:46,2020/10/25 7:30,2020/10/25 7:31,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,1.73,34.09,5.2,syakilamardyanna88,,2020/11/14 12:30,
20102589MV6HND,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/25 8:34,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.89,6,0.64,0,1.55,31.89,6,izwarry,,,
2010258MM2DJEU,Completed,,,MY206364659089C,Standard Delivery,Dropoff,2020/10/27 11:50,2020/10/26 10:46,2020/10/25 11:50,2020/10/25 11:50,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,akmarhaniskamorozzaman,,2020/11/8 14:37,
2010258TP6ETRV,Completed,,,MY2093590311135,Standard Delivery,Dropoff,2020/10/27 13:39,2020/10/26 10:36,2020/10/25 13:39,2020/10/25 13:39,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,2,1,,0,0,0,N,0,0,0,0,63.19,7.4,1.26,0,3.35,63.19,7.4,hayati_airis16,,2020/11/5 20:06,
2010258TP6ETRV,Completed,,,MY2093590311135,Standard Delivery,Dropoff,2020/10/27 13:39,2020/10/26 10:36,2020/10/25 13:39,2020/10/25 13:39,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,27",37,25.89,1,25.89,11.11,11.11,0,0.5,2,1,,0,0,0,N,0,0,0,0,63.19,7.4,1.26,0,3.35,63.19,7.4,hayati_airis16,,2020/11/5 20:06,
2010258XNFQ0NX,Cancelled,Cancelled by buyer. Reason: Others,,,Standard Delivery,Dropoff,,,2020/10/25 14:50,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,lissa1314,,,
2010258YFH9036,Shipping,,,MY2008849359649,Standard Delivery,Dropoff,2020/10/28 11:54,2020/10/27 11:45,2020/10/25 15:04,2020/10/26 11:54,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,lissa1314,,,
20102598N8VTBH,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/25 17:49,-,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_30,"black-Batman,30",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,33.5,6,0.67,0,1.65,33.5,6,sitisalwaniabghani,,,
2010259AX62CVV,Completed,,,MY203483421809B,Standard Delivery,Dropoff,2020/10/27 18:30,2020/10/27 11:45,2020/10/25 18:29,2020/10/25 18:30,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,26",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,FSV-60555596,0,0,0,N,0,0,0,0,24.99,0,0.5,0,1.5,24.99,5.2,venomous1,,2020/11/4 12:14,
2010259MDNAST9,Completed,,,MY202010373988G,Standard Delivery,Dropoff,2020/10/27 21:20,2020/10/27 11:36,2020/10/25 21:19,2020/10/25 21:20,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.1,5.2,0.7,0,1.79,35.1,5.2,harynsam,,2020/11/7 18:19,
2010259MJGXGB3,Completed,,,MY206361665983T,Standard Delivery,Dropoff,2020/10/27 21:24,2020/10/27 11:35,2020/10/25 21:22,2020/10/25 21:24,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,PRTG2RE221020,0,0,2.89,N,0,0,0,0,34.89,6,0.64,0,1.73,32,6,nurinramadhaniisam,,2020/11/10 21:34,
2010259UFM1VKA,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/25 23:25,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.1,5.2,0.7,0,1.79,35.1,5.2,cahayaeinaqaseh,,,
201026AQDAV2M4,Completed,,,MY2032015358068,Standard Delivery,Dropoff,2020/10/28 8:00,2020/10/27 11:35,2020/10/26 7:45,2020/10/26 8:00,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,23",28.3,19.79,1,19.79,8.51,8.51,0,0.5,1,0.5,FSV-61862666,0,0,0,N,0,0,0,0,19.79,0,0.4,0,1.19,19.79,6,syud_ary93,,2020/11/6 15:17,
201026AY3A17W8,Completed,,,MY2072504724315,Standard Delivery,Dropoff,2020/10/28 10:03,2020/10/27 11:45,2020/10/26 10:03,2020/10/26 10:03,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,SFP-57148016;CROCT3;FSV-61862666,1,0,0,N,0,0,0,0,60.99,2.2,1.2,0,3.47,59.99,8.2,mazitaeyta,,2020/11/7 16:06,
201026AY3A17W8,Completed,,,MY2072504724315,Standard Delivery,Dropoff,2020/10/28 10:03,2020/10/27 11:45,2020/10/26 10:03,2020/10/26 10:03,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,39",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,SFP-57148016;CROCT3;FSV-61862666,1,0,0,N,0,0,0,0,60.99,2.2,1.2,0,3.47,59.99,8.2,mazitaeyta,,2020/11/7 16:06,
201026B29V7G6G,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/26 11:00,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,FSV-61862666,0,0,0,N,0,0,0,0,29.9,0,0.6,0,1.79,29.9,6,rodziahrahim,,,
201026B34SJH2W,Completed,,,MY206418621008B,Standard Delivery,Dropoff,2020/10/28 11:15,2020/10/27 11:45,2020/10/26 11:15,2020/10/26 11:15,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,25",37,25.89,1,25.89,11.11,11.11,0,0.5,3,1.5,SFP-57148016;CROCT1;FSV-61862666,1,0,0,N,0,0,0,0,84.27,6.6,1.67,0,4.6,83.27,12.6,amirzuliman,,2020/11/8 9:06,
201026B34SJH2W,Completed,,,MY206418621008B,Standard Delivery,Dropoff,2020/10/28 11:15,2020/10/27 11:45,2020/10/26 11:15,2020/10/26 11:15,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,28",37,25.89,1,25.89,11.11,11.11,0,0.5,3,1.5,SFP-57148016;CROCT1;FSV-61862666,1,0,0,N,0,0,0,0,84.27,6.6,1.67,0,4.6,83.27,12.6,amirzuliman,,2020/11/8 9:06,
201026B34SJH2W,Completed,,,MY206418621008B,Standard Delivery,Dropoff,2020/10/28 11:15,2020/10/27 11:45,2020/10/26 11:15,2020/10/26 11:15,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,25",37,25.89,1,25.89,11.11,11.11,0,0.5,3,1.5,SFP-57148016;CROCT1;FSV-61862666,1,0,0,N,0,0,0,0,84.27,6.6,1.67,0,4.6,83.27,12.6,amirzuliman,,2020/11/8 9:06,
201026BGX8H4DT,Completed,,,MY208246940438M,Standard Delivery,Dropoff,2020/10/28 15:23,2020/10/28 10:26,2020/10/26 15:22,2020/10/26 15:23,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_36,"pink,36",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,SFP-57148016;CROCT9;FSV-61862666,1,0,0,N,0,0,0,0,39.83,0,0.78,0,2.33,38.83,6,masakikeigos,,2020/11/4 20:17,
201026BN9S9F47,Completed,,,MY206010192232C,Standard Delivery,Dropoff,2020/10/28 16:41,2020/10/28 10:26,2020/10/26 16:40,2020/10/26 16:41,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,FSV-61862666,0,0,0,N,0,0,0,0,29.9,0,0.6,0,1.79,29.9,6,rosmazuraabaziz,,2020/11/7 23:42,
201026BNPVSACS,Cancelled,Cancelled by buyer. Reason: Others,,,Standard Delivery,Dropoff,,,2020/10/26 16:47,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,1.73,34.09,5.2,4wo86bvxp2,,,
201026BRVFV3GX,Completed,,,MY204999358769R,Standard Delivery,Dropoff,2020/10/28 17:46,2020/10/28 10:26,2020/10/26 17:44,2020/10/26 17:46,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,FSV-61862666,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,jamilahmilaa,,2020/11/9 7:33,
201026BS5DY1KY,Completed,,,MY208880478366Z,Standard Delivery,Dropoff,2020/10/28 17:50,2020/10/28 10:37,2020/10/26 17:49,2020/10/26 17:50,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,yuzeyanafiq,,2020/11/4 19:49,
201026BSK5RDC5,Completed,,,MY2056271153910,Standard Delivery,Dropoff,2020/10/28 17:59,2020/10/28 10:26,2020/10/26 17:57,2020/10/26 17:59,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,sitishuhadam1201,,2020/11/9 7:49,
201026BSK8WS64,Shipping,,,MY2080610992609,Standard Delivery,Dropoff,2020/10/28 17:57,2020/10/28 10:37,2020/10/26 17:57,2020/10/26 17:57,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,KT-??206-Purple-28,"Purple,28",53.2,39.9,1,39.9,13.3,13.3,0,0.5,1,0.5,FSV-60555679,0,0,0,N,0,0,0,0,39.9,0,0.8,0,2.39,39.9,5.2,noorazrena,,,
201026C1YYX7WQ,Completed,,,MY200506143472A,Standard Delivery,Dropoff,2020/10/28 20:29,2020/10/28 10:26,2020/10/26 20:27,2020/10/26 20:29,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,,0,0,0,N,0,0,0,0,66.19,7.4,1.32,0,3.53,66.19,7.4,abdulhadibaik,,2020/11/5 22:16,
201026C1YYX7WQ,Completed,,,MY200506143472A,Standard Delivery,Dropoff,2020/10/28 20:29,2020/10/28 10:26,2020/10/26 20:27,2020/10/26 20:29,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,66.19,7.4,1.32,0,3.53,66.19,7.4,abdulhadibaik,,2020/11/5 22:16,
201026C7B12ERB,Completed,,,MY201954310075D,Standard Delivery,Dropoff,2020/10/28 22:08,2020/10/28 10:37,2020/10/26 22:03,2020/10/26 22:08,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,PRTG1RE221020;FSV-61862666,0,0,7.06,N,0,0,0,0,29.9,0,0.46,0,1.79,22.84,6,heleniya10,,2020/11/9 7:49,
201026C8MK9KCV,Completed,,,MY2067991066160,Standard Delivery,Dropoff,2020/10/28 22:27,2020/10/28 10:26,2020/10/26 22:26,2020/10/26 22:27,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,FSV-61862666,0,0,0,N,0,0,0,0,29.9,0,0.6,0,1.79,29.9,6,rohaimikmohd,,2020/11/9 7:49,
201026C96EM6ME,Completed,,,MY200063021791C,Standard Delivery,Dropoff,2020/10/28 22:36,2020/10/28 10:37,2020/10/26 22:36,2020/10/26 22:36,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,1.73,34.09,5.2,fji74utpam,,2020/11/6 21:31,
201027CPMRW4JY,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/27 2:37,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,,0,0,0,N,0,0,0,0,68,8.2,1.36,0,3.59,68,8.2,shayusof12,,,
201027CPMRW4JY,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/27 2:37,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,,0,0,0,N,0,0,0,0,68,8.2,1.36,0,3.59,68,8.2,shayusof12,,,
201027D7BKQUMA,Completed,,,MY2053333881415,Standard Delivery,Dropoff,2020/11/3 7:41,2020/10/28 10:26,2020/10/27 7:36,2020/10/27 7:41,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02,"5 pair  (5 Sepasang),S?1-3 year old?",31.99,9.99,1,9.99,22,22,0,0.03,2,0.53,,0,0,0,N,0,0,0,0,40.98,6,0.82,0,2.1,40.98,6,sharvin7557,,2020/11/10 7:42,
201027D7BKQUMA,Completed,,,MY2053333881415,Standard Delivery,Dropoff,2020/11/3 7:41,2020/10/28 10:26,2020/10/27 7:36,2020/10/27 7:41,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Golden,24",39.87,24.99,1,24.99,14.88,14.88,0,0.5,2,0.53,,0,0,0,N,0,0,0,0,40.98,6,0.82,0,2.1,40.98,6,sharvin7557,,2020/11/10 7:42,
201027DBAGXPHK,Completed,,,MY2045262383677,Standard Delivery,Dropoff,2020/10/29 8:48,2020/10/28 10:37,2020/10/27 8:47,2020/10/27 8:48,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.1,5.2,0.7,0,1.79,35.1,5.2,shanazailani,,2020/11/9 7:39,
201027DCC540GH,Completed,,,MY209734510128O,Standard Delivery,Dropoff,2020/10/29 9:06,2020/10/28 10:26,2020/10/27 9:06,2020/10/27 9:06,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,helmizaharif,,2020/11/11 19:18,
201027DMF0JVHN,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/27 11:30,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_33,"pink,33",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.03,5.2,0.9,0,2.39,45.03,5.2,wassieyong,,,
201027DNQXT1EV,Completed,,,MY200889251039G,Standard Delivery,Dropoff,2020/10/29 11:55,2020/10/28 10:26,2020/10/27 11:53,2020/10/27 11:55,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,KT-??206-Pink-27,"Pink,27",53.2,39.9,1,39.9,13.3,13.3,0,0.5,2,1,,0,0,0,N,0,0,0,0,90.2,7.4,1.8,0,4.97,90.2,7.4,zhazmi,,2020/11/9 16:03,
201027DNQXT1EV,Completed,,,MY200889251039G,Standard Delivery,Dropoff,2020/10/29 11:55,2020/10/28 10:26,2020/10/27 11:53,2020/10/27 11:55,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,KT-??206-Pink-30,"Pink,30",57.2,42.9,1,42.9,14.3,14.3,0,0.5,2,1,,0,0,0,N,0,0,0,0,90.2,7.4,1.8,0,4.97,90.2,7.4,zhazmi,,2020/11/9 16:03,
201027DPEDV2SJ,Completed,,,MY2002893773826,Standard Delivery,Dropoff,2020/10/29 12:07,2020/10/28 10:26,2020/10/27 12:06,2020/10/27 12:07,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,,0,0,0,N,0,0,0,0,68,8.2,1.36,0,3.59,68,8.2,ramlahmohtar87,,2020/11/6 17:43,
201027DPEDV2SJ,Completed,,,MY2002893773826,Standard Delivery,Dropoff,2020/10/29 12:07,2020/10/28 10:26,2020/10/27 12:06,2020/10/27 12:07,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,,0,0,0,N,0,0,0,0,68,8.2,1.36,0,3.59,68,8.2,ramlahmohtar87,,2020/11/6 17:43,
201027EB8WYB1N,Completed,,,MY207400870738B,Standard Delivery,Dropoff,2020/11/5 17:03,2020/10/31 11:37,2020/10/27 18:19,2020/10/29 17:03,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,0.53,,0,0,0,N,0,0,0,0,38.89,6,0.78,0,1.97,38.89,6,anizyuszie,,2020/11/11 0:03,
201027EB8WYB1N,Completed,,,MY207400870738B,Standard Delivery,Dropoff,2020/11/5 17:03,2020/10/31 11:37,2020/10/27 18:19,2020/10/29 17:03,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02,"1 pair  (1 Sepasang),L?6-12 year old?",13.32,2.99,1,2.99,10.33,10.33,0,0.03,2,0.53,,0,0,0,N,0,0,0,0,38.89,6,0.78,0,1.97,38.89,6,anizyuszie,,2020/11/11 0:03,
201027EGBVNRB6,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/27 19:50,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,nadiania97,,,
201027EGF3M411,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/27 19:52,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_33,"pink,33",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.03,5.2,0.9,0,2.39,45.03,5.2,wassieyong,,,
201027EH1C2AMN,Shipping,,,MY2055000220113,Standard Delivery,Dropoff,2020/10/29 20:02,2020/10/29 14:06,2020/10/27 20:02,2020/10/27 20:02,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_32,"pink,32",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.39,45.83,6,zh_c7casjc,,,
201027EK2PG99M,Completed,,,MY205089571369M,Standard Delivery,Dropoff,2020/10/29 20:40,2020/10/29 14:06,2020/10/27 20:38,2020/10/27 20:40,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_30,"pink,30",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.39,45.83,6,kumaawang,,2020/11/13 20:20,
201027ENH3QPRG,Completed,,,MY208152260074H,Standard Delivery,Dropoff,2020/10/29 21:23,2020/10/29 14:16,2020/10/27 21:22,2020/10/27 21:23,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,syahmi_anaqi93,,2020/11/8 7:44,
201027EQVGFBSS,Completed,,,MY205538164662C,Standard Delivery,Dropoff,2020/10/29 22:05,2020/10/29 13:55,2020/10/27 22:04,2020/10/27 22:05,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,FSV-60555752,0,0,0,N,0,0,0,0,70.92,2.2,1.42,0,4.12,70.92,8.2,maheranchefar,,2020/11/5 9:58,
