Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
2009196M0A9AHT,Completed,,,MY203049011365P,Standard Delivery,Dropoff,2020/9/22 7:45,2020/9/23 17:45,2020/9/19 23:14,2020/9/20 7:45,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,2.02,34.89,6,akmasyahadah,,2020/9/30 13:52,
2009206QRMJAUY,Completed,,,MY2075255096597,Standard Delivery,Dropoff,2020/9/22 0:21,2020/9/23 19:45,2020/9/20 0:21,2020/9/20 0:21,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,28",53.2,39.9,1,39.9,13.3,13.3,0,0.5,2,1,CRSEPT1;FSV-58708176,0,0,0,N,0,0,0,0,82,2.2,1.64,0,5.59,82,8.2,mrazeen88,,2020/10/1 1:53,?ABC 2052
2009206QRMJAUY,Completed,,,MY2075255096597,Standard Delivery,Dropoff,2020/9/22 0:21,2020/9/23 19:45,2020/9/20 0:21,2020/9/20 0:21,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,28",53.2,39.9,1,39.9,13.3,13.3,0,0.5,2,1,CRSEPT1;FSV-58708176,0,0,0,N,0,0,0,0,82,2.2,1.64,0,5.59,82,8.2,mrazeen88,,2020/10/1 1:53,?ABC 2052
2009206RDC6T7R,Completed,,,MY209223200583Z,Standard Delivery,Dropoff,2020/9/22 0:33,2020/9/23 17:45,2020/9/20 0:32,2020/9/20 0:33,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58705857,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,6,ahmadmikhail30,,2020/9/30 14:05,
2009207EYBBMXV,Completed,,,MY203031969191K,Standard Delivery,Dropoff,2020/9/22 7:19,2020/9/21 17:35,2020/9/20 7:16,2020/9/20 7:19,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,24",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,PRTG2RE160920,0,0,1.69,N,0,0,0,0,31.9,6,0.6,0,1.81,30.21,6,t04jb7a3pp,,2020/10/6 17:24,
2009207NBS6HR4,Completed,,,MY207616111428K,Standard Delivery,Dropoff,2020/9/22 9:11,2020/9/21 17:15,2020/9/20 9:11,2020/9/20 9:11,KT696,Ready Stock Kids Shoes ULTRAMAN Kid's Sandals Velcro Casual Shoes Luminous Sole,KT696_??_30,"red,30?with light?",60,42,1,42,18,18,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,48,6,0.96,0,2.94,48,6,estherwongwc,,2020/10/2 10:37,
2009207VU07HE3,Completed,,,MY206212909749S,Standard Delivery,Dropoff,2020/9/22 11:25,2020/9/21 17:15,2020/9/20 11:24,2020/9/20 11:25,KT-D-1,Children's Shoes Children's Sandals Casual Shoes Beach Shoes Donald Duck Disney Cute Sandals Non-slip and Breathable Comfortable and Waterproof,KT-D-1_???_24/25,"Navy blue,24/25",25,19.5,1,19.5,5.5,5.5,0,0.5,1,0.5,FSV-58706773,0,0,0,N,0,0,0,0,19.5,0,0.39,0,1.37,19.5,6,avishadavina,,2020/10/2 14:32,???24-25
2009207W3GVM8E,Completed,,,MY2045081295115,Standard Delivery,Dropoff,2020/9/22 11:32,2020/9/23 17:45,2020/9/20 11:29,2020/9/20 11:32,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_23,"red,23",48,27.5,1,27.5,20.5,20.5,0,0.3,2,0.6,LUCAA;FSV-51303673,1,0,0,N,0,0,0,0,55,0,1.08,0,3.78,54,6,butikdayahrahim2020,,2020/10/3 17:53,
2009207W3GVM8E,Completed,,,MY2045081295115,Standard Delivery,Dropoff,2020/9/22 11:32,2020/9/23 17:45,2020/9/20 11:29,2020/9/20 11:32,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_28,"red,28",48,27.5,1,27.5,20.5,20.5,0,0.3,2,0.6,LUCAA;FSV-51303673,1,0,0,N,0,0,0,0,55,0,1.08,0,3.78,54,6,butikdayahrahim2020,,2020/10/3 17:53,
2009207W631B5J,Completed,,,MY2025623915770,Standard Delivery,Dropoff,2020/9/22 11:31,2020/9/21 17:35,2020/9/20 11:30,2020/9/20 11:31,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,30",41.3,28.9,1,28.9,12.4,12.4,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.9,6,0.7,0,2.02,34.9,6,suzanaahmadsaperi,,2020/10/1 8:07,
2009207Y2EP70G,Completed,,,MY209359693656L,Standard Delivery,Dropoff,2020/9/22 12:05,2020/9/21 18:05,2020/9/20 12:04,2020/9/20 12:05,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_31,"pink,31",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,,0,0,0,N,0,0,0,0,87.86,8.2,1.76,0,5.58,87.86,8.2,shukri1811,,2020/10/2 7:53,
2009207Y2EP70G,Completed,,,MY209359693656L,Standard Delivery,Dropoff,2020/9/22 12:05,2020/9/21 18:05,2020/9/20 12:04,2020/9/20 12:05,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_34,"pink,34",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,,0,0,0,N,0,0,0,0,87.86,8.2,1.76,0,5.58,87.86,8.2,shukri1811,,2020/10/2 7:53,
20092087DWWKH2,Completed,,,MY2028421273028,Standard Delivery,Dropoff,2020/9/22 14:34,2020/9/21 17:15,2020/9/20 14:34,2020/9/20 14:34,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58706410,1,0,0,N,0,0,0,0,29.9,0,0.58,0,2.02,28.9,6,nonatriani,,2020/10/2 7:37,
2009208PQTTCN0,Completed,,,MY201209824753W,Standard Delivery,Dropoff,2020/9/22 19:09,2020/9/23 17:45,2020/9/20 19:08,2020/9/20 19:09,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,3,1.3,LUCAB,5,0,0,N,0,0,0,0,110.1,10.4,2.1,0,6.63,105.1,10.4,pali1986,,2020/10/1 19:25,
2009208PQTTCN0,Completed,,,MY201209824753W,Standard Delivery,Dropoff,2020/9/22 19:09,2020/9/23 17:45,2020/9/20 19:08,2020/9/20 19:09,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,37",39.87,29.9,1,29.9,9.97,9.97,0,0.5,3,1.3,LUCAB,5,0,0,N,0,0,0,0,110.1,10.4,2.1,0,6.63,105.1,10.4,pali1986,,2020/10/1 19:25,
2009208PQTTCN0,Completed,,,MY201209824753W,Standard Delivery,Dropoff,2020/9/22 19:09,2020/9/23 17:45,2020/9/20 19:08,2020/9/20 19:09,KT-9110,Boys' Sandals Velcro Boys' Sandals Soft Soled Kid's Sandals Fashion Beach Shoes,KT-9110_??_37,"blue,37",57,39.9,1,39.9,17.1,17.1,0,0.3,3,1.3,LUCAB,5,0,0,N,0,0,0,0,110.1,10.4,2.1,0,6.63,105.1,10.4,pali1986,,2020/10/1 19:25,
2009208R7395HP,Completed,,,MY2061360077711,Standard Delivery,Dropoff,2020/9/22 19:36,2020/9/22 11:55,2020/9/20 19:34,2020/9/20 19:36,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,38",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,2.09,35.9,6,cikfariz,,2020/9/30 15:56,
2009208SY1HADH,Completed,,,MY206094786076F,Standard Delivery,Dropoff,2020/9/22 20:07,2020/9/23 18:05,2020/9/20 20:06,2020/9/20 20:07,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,haziqahmusri,,2020/10/3 7:51,
2009208T36XYPJ,Cancelled,Cancelled by buyer. Reason: Don't want to buy anymore,,,Standard Delivery,Dropoff,,,2020/9/20 20:08,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,chentasaly,,,
2009208X4HUT6B,Completed,,,MY209317492133I,Standard Delivery,Dropoff,2020/9/22 21:22,2020/9/22 11:55,2020/9/20 21:20,2020/9/20 21:22,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-58708176,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,5.2,shuhada_1984,,2020/9/29 14:10,
2009208YT2J2EF,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/20 21:50,-,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,42.9,0,0.84,0,2.93,41.9,6,mariathabeekkathryn97,,,
200920907C31MX,Completed,,,MY201741109553O,Standard Delivery,Dropoff,2020/9/22 21:58,2020/9/24 14:34,2020/9/20 21:58,2020/9/20 21:58,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,0.8,LUCAA;FSV-58706773,1,0,0,N,0,0,0,0,51.29,0,1.01,0,3.52,50.29,6,norrz,,2020/9/30 20:37,
200920907C31MX,Completed,,,MY201741109553O,Standard Delivery,Dropoff,2020/9/22 21:58,2020/9/24 14:34,2020/9/20 21:58,2020/9/20 21:58,KT-??801,Children's Shoes Children's Casual Shoes Canvas Shoes Velcro Fashion Shoes,KT-??801_??_31,"??,31",32,22.4,1,22.4,9.6,9.6,0,0.3,2,0.8,LUCAA;FSV-58706773,1,0,0,N,0,0,0,0,51.29,0,1.01,0,3.52,50.29,6,norrz,,2020/9/30 20:37,
20092090C4Q8WY,Completed,,,MY205370959372L,Standard Delivery,Dropoff,2020/9/22 22:01,2020/9/22 11:44,2020/9/20 22:00,2020/9/20 22:01,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_30,"pink,30",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,45.83,6,0.92,0,2.79,45.83,6,mofadz78,,2020/9/28 17:35,
20092091MH1ERJ,Completed,,,MY205512740592K,Standard Delivery,Dropoff,2020/9/22 22:24,2020/9/23 17:45,2020/9/20 22:23,2020/9/20 22:24,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,2,1,,0,0,0,N,0,0,0,0,66.99,8.2,1.34,0,4.12,66.99,8.2,hanizataim,,2020/10/6 23:05,
20092091MH1ERJ,Completed,,,MY205512740592K,Standard Delivery,Dropoff,2020/9/22 22:24,2020/9/23 17:45,2020/9/20 22:23,2020/9/20 22:24,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,66.99,8.2,1.34,0,4.12,66.99,8.2,hanizataim,,2020/10/6 23:05,
20092091TAYG62,Completed,,,MY208551130530Q,Standard Delivery,Dropoff,2020/9/22 22:27,2020/9/22 11:25,2020/9/20 22:26,2020/9/20 22:27,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,33",41.3,28.9,1,28.9,12.4,12.4,0,0.5,2,0.8,LUCAA,1,0,0,N,0,0,0,0,71.3,6,1.41,0,4.5,70.3,6,sheryzaa2422,,2020/9/30 11:38,
20092091TAYG62,Completed,,,MY208551130530Q,Standard Delivery,Dropoff,2020/9/22 22:27,2020/9/22 11:25,2020/9/20 22:26,2020/9/20 22:27,KT-A19,Children's Shoes Sandals Simple Fashion Open Toe Flat Sandals Children's Sandals,KT-A19_orange_33,"orange,33",52,36.4,1,36.4,15.6,15.6,0,0.3,2,0.8,LUCAA,1,0,0,N,0,0,0,0,71.3,6,1.41,0,4.5,70.3,6,sheryzaa2422,,2020/9/30 11:38,
20092095MC60GD,Completed,,,MY204804727642Z,Standard Delivery,Dropoff,2020/9/22 23:35,2020/9/22 11:25,2020/9/20 23:34,2020/9/20 23:35,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,23",28.3,19.8,1,19.8,8.5,8.5,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,25,5.2,0.5,0,1.39,25,5.2,hafizkarim72,,2020/10/3 7:51,
200921A2H9GXDV,Completed,,,MY201285737185B,Standard Delivery,Dropoff,2020/9/23 13:47,2020/9/23 17:55,2020/9/21 8:12,2020/9/21 13:47,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,2.02,34.09,5.2,donnaxuming,,2020/9/29 15:02,
200921ABQYSQXA,Completed,,,MY2069966981594,Standard Delivery,Dropoff,2020/9/23 10:59,2020/9/23 18:05,2020/9/21 10:56,2020/9/21 10:59,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,42.9,0,0.84,0,2.93,41.9,5.2,mariathabeekkathryn97,,2020/9/23 18:30,?ABC 2052
200921ADWWH4KJ,Completed,,,MY203306998652C,Standard Delivery,Dropoff,2020/9/23 11:37,2020/9/22 11:55,2020/9/21 11:36,2020/9/21 11:37,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,24",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.1,5.2,0.62,0,1.81,31.1,5.2,fainnor,,2020/9/30 19:32,
200921AEDQX6DX,Completed,,,MY209446863191I,Standard Delivery,Dropoff,2020/9/23 11:45,2020/9/22 11:25,2020/9/21 11:44,2020/9/21 11:45,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-58706410,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.95,27.89,5.2,hafezahpidut,,2020/9/29 14:57,
200921AGAE3VM5,Completed,,,MY208476938274C,Standard Delivery,Dropoff,2020/9/28 12:20,2020/9/24 14:16,2020/9/21 12:18,2020/9/21 12:20,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_28,"brown,28",32,26.9,1,26.9,5.1,5.1,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,32.1,5.2,0.64,0,1.88,32.1,5.2,norlianadzulkefli,,2020/10/5 13:42,
200921AM6961QA,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/21 13:28,-,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,24",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,FSV-58706410,0,0,0,N,0,0,0,0,25.89,0,0.52,0,1.81,25.89,6,y6srng4l6i,,,
200921AQDCD98K,Completed,,,MY2042294681028,Standard Delivery,Dropoff,2020/9/23 14:26,2020/9/23 18:05,2020/9/21 14:25,2020/9/21 14:26,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Purple,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58708176,1,0,0,N,0,0,0,0,42.9,0,0.84,0,2.93,41.9,6,man7240,,2020/9/30 18:41,?ABC 2052
200921ARPVEM7Q,Completed,,,MY2036673965754,Standard Delivery,Dropoff,2020/9/23 14:49,2020/9/22 11:25,2020/9/21 14:48,2020/9/21 14:49,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,33",41.3,28.9,1,28.9,12.4,12.4,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.1,5.2,0.66,0,1.95,33.1,5.2,tuffahati.bakery,,2020/9/29 16:13,
200921AS1VARWM,Completed,,,MY2022823420452,Standard Delivery,Dropoff,2020/9/23 14:55,2020/9/22 11:25,2020/9/21 14:55,2020/9/21 14:55,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,29",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.99,6,0.6,0,1.68,29.99,6,faizaris85,,2020/9/29 16:37,
200921ATDEGR6G,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/9/21 15:19,-,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_35,"black,35",34,28.8,1,28.8,5.2,5.2,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,34.8,6,0.7,0,2.02,34.8,6,zuriaharun,,,
200921AVYJTY6H,Completed,,,MY2049606217740,Standard Delivery,Dropoff,2020/9/23 16:05,2020/9/22 11:55,2020/9/21 16:05,2020/9/21 16:05,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"pink,29",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.9,6,0.64,0,1.81,31.9,6,lulaa08,,2020/9/29 18:46,
200921BF8FK6NU,Completed,,,MY203903300213J,Standard Delivery,Dropoff,2020/9/23 21:34,2020/9/23 17:45,2020/9/21 21:32,2020/9/21 21:34,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.95,33.89,6,hayani84,,2020/10/8 7:42,
200921BGAWMG8Q,Completed,,,MY209080345103P,Standard Delivery,Dropoff,2020/9/23 21:52,2020/9/23 17:55,2020/9/21 21:51,2020/9/21 21:52,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"black,26",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,31.9,6,0.62,0,1.74,30.9,6,ihsankamarudin,,2020/10/4 7:49,
200921BKF0371V,Completed,,,MY206831258306Q,Standard Delivery,Dropoff,2020/9/28 22:47,2020/9/24 14:44,2020/9/21 22:47,2020/9/21 22:47,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_32,"black,32",34,28.8,1,28.8,5.2,5.2,0,0.3,1,0.3,LUCAA;CASHBACK9;FSV-58705857,1,0,0,N,0,0,0,0,28.8,0,0.56,0,1.95,27.8,6,beecien87,,2020/10/9 19:12,
200921BM5T7U5F,Completed,,,MY204621726569L,Standard Delivery,Dropoff,2020/9/23 23:01,2020/9/24 14:16,2020/9/21 23:00,2020/9/21 23:01,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,39",39.87,29.9,1,29.9,9.97,9.97,0,0.5,3,1.5,LUCAB,5,0,0,N,0,0,0,0,100.28,12.6,1.91,0,5.79,95.28,12.6,faruzamri,,2020/10/3 21:38,
200921BM5T7U5F,Completed,,,MY204621726569L,Standard Delivery,Dropoff,2020/9/23 23:01,2020/9/24 14:16,2020/9/21 23:00,2020/9/21 23:01,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,LUCAB,5,0,0,N,0,0,0,0,100.28,12.6,1.91,0,5.79,95.28,12.6,faruzamri,,2020/10/3 21:38,
200921BM5T7U5F,Completed,,,MY204621726569L,Standard Delivery,Dropoff,2020/9/23 23:01,2020/9/24 14:16,2020/9/21 23:00,2020/9/21 23:01,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,3,1.5,LUCAB,5,0,0,N,0,0,0,0,100.28,12.6,1.91,0,5.79,95.28,12.6,faruzamri,,2020/10/3 21:38,
200922BS53HQFR,Completed,,,MY2070223522712,Standard Delivery,Dropoff,2020/9/24 0:30,2020/9/23 17:55,2020/9/22 0:29,2020/9/22 0:30,KT-????A6-9,Kid's Shoes Summer Sandals Children's Shoes Boys Shoes Cartoon Shoes Non-slip Beach Shoes kids slipper Captain America Spider Man Batman,KT-????A6-9_?-???_31,"black-Batman,31",48,27.5,1,27.5,20.5,20.5,0,0.3,1,0.3,LUCAA,1,0,0,N,0,0,0,0,32.7,5.2,0.63,0,1.86,31.7,5.2,mandyong_5151,,2020/9/29 21:06,
200922CAFPJDHG,Completed,,,MY209277155629K,Standard Delivery,Dropoff,2020/9/24 5:41,2020/9/26 11:54,2020/9/22 5:39,2020/9/22 5:41,SX-??605,Ready Stock Kids Shoes Children's Sports Shoes canvas shoes,SX-??605,"Orange,24",38.67,26.9,1,26.9,11.77,11.77,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,32.9,6,0.66,0,1.88,32.9,6,intanadam91,Sampai dengan cepat,2020/10/2 13:26,
200922CGSUQM80,Completed,,,MY203884738763I,Standard Delivery,Dropoff,2020/9/29 7:32,2020/9/24 14:16,2020/9/22 7:32,2020/9/22 7:32,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_32,"black,32",34,28.8,1,28.8,5.2,5.2,0,0.3,1,0.3,LUCAA;CASHBACK92;FSV-58706773,1,0,0,N,0,0,0,0,28.8,0,0.56,0,1.95,27.8,6,everiday,postage by : syafika,2020/10/5 13:36,
200922CTYMNQYX,Shipping,,,MY207747023219H,Standard Delivery,Dropoff,2020/9/24 10:36,2020/9/23 18:05,2020/9/22 10:34,2020/9/22 10:36,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"Black,27",37.2,27.9,1,27.9,9.3,9.3,0,0.5,1,0.5,LUCAA;CRSEPT1;FSV-58706410,1,0,0,N,0,0,0,0,27.9,0,0.54,0,1.88,26.9,6,esyahaisy,,,
200922D67J92KR,Completed,,,MY200725515123D,Standard Delivery,Dropoff,2020/9/24 13:57,2020/9/23 17:45,2020/9/22 13:56,2020/9/22 13:57,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"pink,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,2,1,FSV-58706410,0,0,0,N,0,0,0,0,71.93,2.2,1.44,0,4.88,71.93,8.2,y6srng4l6i,,2020/10/5 13:17,
200922D67J92KR,Completed,,,MY200725515123D,Standard Delivery,Dropoff,2020/9/24 13:57,2020/9/23 17:45,2020/9/22 13:56,2020/9/22 13:57,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_33,"pink,33",56.9,39.83,1,39.83,17.07,17.07,0,0.5,2,1,FSV-58706410,0,0,0,N,0,0,0,0,71.93,2.2,1.44,0,4.88,71.93,8.2,y6srng4l6i,,2020/10/5 13:17,
200922D74VNQ92,Completed,,,MY208310862227V,Standard Delivery,Dropoff,2020/9/24 16:04,2020/9/24 14:34,2020/9/22 14:12,2020/9/22 16:04,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,31",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,anisamira_92,,2020/10/3 17:23,
200922D74VNQ92,Completed,,,MY208310862227V,Standard Delivery,Dropoff,2020/9/24 16:04,2020/9/24 14:34,2020/9/22 14:12,2020/9/22 16:04,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,4.04,65.98,8.2,anisamira_92,,2020/10/3 17:23,
